service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
GNE:GOAO021:21:021SU250831:I:31,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:32,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:33,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:34,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:35,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:36,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:37,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:38,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:39,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:40,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:41,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:42,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:43,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:44,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:45,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:46,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:47,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:48,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:49,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:50,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:51,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:52,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:53,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:54,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:55,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:56,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:57,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:58,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO021:21:021SU250831:I:59,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO022:22:022MF250831:O:1,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO022:22:022MF250831:O:2,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO022:22:022MF250831:O:3,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO022:22:022MF250831:O:4,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO022:22:022MF250831:O:5,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO022:22:022MF250831:O:6,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO022:22:022MF250831:O:7,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO022:22:022MF250831:O:8,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO022:22:022MF250831:O:9,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO022:22:022MF250831:O:10,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO022:22:022MF250831:O:11,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO022:22:022MF250831:O:12,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO022:22:022MF250831:I:1,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO022:22:022MF250831:I:2,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO022:22:022MF250831:I:3,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO022:22:022MF250831:I:4,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO022:22:022MF250831:I:5,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO022:22:022MF250831:I:6,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO022:22:022MF250831:I:7,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO022:22:022MF250831:I:8,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO022:22:022MF250831:I:9,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO022:22:022MF250831:I:10,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO022:22:022MF250831:I:11,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO022:22:022MF250831:I:12,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO022:22:022SA250831:O:1,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO022:22:022SA250831:O:2,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO022:22:022SA250831:O:3,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO022:22:022SA250831:O:4,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO022:22:022SA250831:O:5,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO022:22:022SA250831:O:6,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO022:22:022SA250831:O:7,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO022:22:022SA250831:O:8,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO022:22:022SA250831:O:9,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO022:22:022SA250831:O:10,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO022:22:022SA250831:O:11,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO022:22:022SA250831:I:1,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO022:22:022SA250831:I:2,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO022:22:022SA250831:I:3,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO022:22:022SA250831:I:4,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO022:22:022SA250831:I:5,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO022:22:022SA250831:I:6,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO022:22:022SA250831:I:7,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO022:22:022SA250831:I:8,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO022:22:022SA250831:I:9,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO022:22:022SA250831:I:10,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO022:22:022SA250831:I:11,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO022:22:022SA250831:I:12,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:1,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:2,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:3,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:4,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:5,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:6,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:7,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:8,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:9,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:10,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:11,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:12,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:13,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:14,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:15,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:16,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:17,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:18,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:19,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:20,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:21,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:22,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:23,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:24,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:25,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:26,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:27,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:28,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:29,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:30,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:31,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:32,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:33,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:34,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:35,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:36,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:37,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:38,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:39,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:40,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:41,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:42,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:43,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:44,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:45,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:46,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:47,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:48,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:49,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:50,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:51,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:52,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:53,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:54,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:O:55,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:1,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:2,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:3,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:4,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:5,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:6,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:7,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:8,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:9,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:10,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:11,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:12,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:13,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:14,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:15,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:16,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:17,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:18,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:19,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:20,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:21,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:22,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:23,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:24,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:25,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:26,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:27,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:28,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:29,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:30,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:31,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:32,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:33,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:34,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:35,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:36,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:37,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:38,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:39,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:40,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:41,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:42,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:43,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:44,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:45,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:46,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:47,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:48,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:49,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:50,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:51,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:52,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:53,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:54,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:55,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024MF250831:I:56,1,1,1,1,1,0,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:1,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:2,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:3,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:4,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:5,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:6,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:7,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:8,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:9,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:10,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:11,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:12,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:13,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:14,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:15,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:16,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:17,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:18,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:19,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:20,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:21,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:22,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:23,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:24,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:25,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:26,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:27,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:28,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:29,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:30,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:31,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:32,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:33,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:34,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:35,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:36,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:37,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:38,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:39,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:40,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:41,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:42,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:43,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:44,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:45,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:O:46,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:1,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:2,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:3,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:4,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:5,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:6,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:7,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:8,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:9,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:10,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:11,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:12,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:13,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:14,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:15,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:16,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:17,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:18,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:19,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:20,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:21,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:22,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:23,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:24,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:25,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:26,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:27,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:28,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:29,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:30,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:31,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:32,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:33,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:34,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:35,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:36,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:37,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:38,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:39,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:40,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:41,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:42,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:43,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:44,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:45,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:46,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SA250831:I:47,0,0,0,0,0,1,0,20250831,20251223
GNE:GOAO024:24:024SU250831:O:1,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:2,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:3,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:4,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:5,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:6,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:7,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:8,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:9,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:10,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:11,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:12,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:13,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:14,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:15,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:16,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:17,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:18,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:19,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:20,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:21,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:22,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:23,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:24,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:25,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:26,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:O:27,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:I:1,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:I:2,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:I:3,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:I:4,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:I:5,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:I:6,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:I:7,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:I:8,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:I:9,0,0,0,0,0,0,1,20250831,20251223
GNE:GOAO024:24:024SU250831:I:10,0,0,0,0,0,0,1,20250831,20251223
